# Species Clustering Database for APOGEE V05
# Format: ClusterNum<TAB>SpeciesA<TAB>SpeciesB<TAB>ClusterName<TAB>Genus
# Total clusters: 489

116	Alternaria calendulae	Alternaria protenta	Alternaria sect. porri	Alternaria
116	Alternaria calendulae	Alternaria pseudorostrata	Alternaria sect. porri	Alternaria
116	Alternaria calendulae	Alternaria ricini	Alternaria sect. porri	Alternaria
116	Alternaria calendulae	Alternaria rostellata	Alternaria sect. porri	Alternaria
116	Alternaria calendulae	Alternaria scorzonerae	Alternaria sect. porri	Alternaria
116	Alternaria calendulae	Alternaria sesami	Alternaria sect. porri	Alternaria
116	Alternaria calendulae	Alternaria solani	Alternaria sect. porri	Alternaria
116	Alternaria calendulae	Alternaria solani-nigri	Alternaria sect. porri	Alternaria
116	Alternaria calendulae	Alternaria steviae	Alternaria sect. porri	Alternaria
116	Alternaria calendulae	Alternaria subcylindrica	Alternaria sect. porri	Alternaria
116	Alternaria calendulae	Alternaria tagetica	Alternaria sect. porri	Alternaria
116	Alternaria calendulae	Alternaria tomatophila	Alternaria sect. porri	Alternaria
116	Alternaria calendulae	Alternaria tropica	Alternaria sect. porri	Alternaria
116	Alternaria calendulae	Alternaria zinniae	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria carthami	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria cassiae	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria cichorii	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria cirsinoxia	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria crassa	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria cretica	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria cucumerina	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria cyphomandrae	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria danida	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria dauci	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria dichondrae	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria euphorbiicola	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria grandis	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria hawaiiensis	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria limicola	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria linicola	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria macrospora	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria multirostrata	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria nitrimali	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria passiflorae	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria poonensis	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria protenta	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria pseudorostrata	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria ricini	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria rostellata	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria scorzonerae	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria sesami	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria solani	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria solani-nigri	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria steviae	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria subcylindrica	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria tagetica	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria tomatophila	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria tropica	Alternaria sect. porri	Alternaria
116	Alternaria capsici	Alternaria zinniae	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria cassiae	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria cichorii	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria cirsinoxia	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria crassa	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria cretica	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria cucumerina	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria cyphomandrae	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria danida	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria dauci	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria dichondrae	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria euphorbiicola	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria grandis	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria hawaiiensis	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria limicola	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria linicola	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria macrospora	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria multirostrata	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria nitrimali	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria passiflorae	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria poonensis	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria protenta	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria pseudorostrata	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria ricini	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria rostellata	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria scorzonerae	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria sesami	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria solani	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria solani-nigri	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria steviae	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria subcylindrica	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria tagetica	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria tomatophila	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria tropica	Alternaria sect. porri	Alternaria
116	Alternaria carthami	Alternaria zinniae	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria cichorii	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria cirsinoxia	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria crassa	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria cretica	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria cucumerina	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria cyphomandrae	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria danida	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria dauci	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria dichondrae	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria euphorbiicola	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria grandis	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria hawaiiensis	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria limicola	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria linicola	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria macrospora	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria multirostrata	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria nitrimali	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria passiflorae	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria poonensis	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria protenta	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria pseudorostrata	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria ricini	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria rostellata	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria scorzonerae	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria sesami	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria solani	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria solani-nigri	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria steviae	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria subcylindrica	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria tagetica	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria tomatophila	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria tropica	Alternaria sect. porri	Alternaria
116	Alternaria cassiae	Alternaria zinniae	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria cirsinoxia	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria crassa	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria cretica	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria cucumerina	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria cyphomandrae	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria danida	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria dauci	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria dichondrae	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria euphorbiicola	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria grandis	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria hawaiiensis	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria limicola	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria linicola	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria macrospora	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria multirostrata	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria nitrimali	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria passiflorae	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria poonensis	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria protenta	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria pseudorostrata	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria ricini	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria rostellata	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria scorzonerae	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria sesami	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria solani	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria solani-nigri	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria steviae	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria subcylindrica	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria tagetica	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria tomatophila	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria tropica	Alternaria sect. porri	Alternaria
116	Alternaria cichorii	Alternaria zinniae	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria crassa	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria cretica	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria cucumerina	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria cyphomandrae	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria danida	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria dauci	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria dichondrae	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria euphorbiicola	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria grandis	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria hawaiiensis	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria limicola	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria linicola	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria macrospora	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria multirostrata	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria nitrimali	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria passiflorae	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria poonensis	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria protenta	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria pseudorostrata	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria ricini	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria rostellata	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria scorzonerae	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria sesami	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria solani	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria solani-nigri	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria steviae	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria subcylindrica	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria tagetica	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria tomatophila	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria tropica	Alternaria sect. porri	Alternaria
116	Alternaria cirsinoxia	Alternaria zinniae	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria cretica	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria cucumerina	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria cyphomandrae	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria danida	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria dauci	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria dichondrae	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria euphorbiicola	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria grandis	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria hawaiiensis	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria limicola	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria linicola	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria macrospora	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria multirostrata	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria nitrimali	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria passiflorae	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria poonensis	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria protenta	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria pseudorostrata	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria ricini	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria rostellata	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria scorzonerae	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria sesami	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria solani	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria solani-nigri	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria steviae	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria subcylindrica	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria tagetica	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria tomatophila	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria tropica	Alternaria sect. porri	Alternaria
116	Alternaria crassa	Alternaria zinniae	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria cucumerina	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria cyphomandrae	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria danida	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria dauci	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria dichondrae	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria euphorbiicola	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria grandis	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria hawaiiensis	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria limicola	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria linicola	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria macrospora	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria multirostrata	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria nitrimali	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria passiflorae	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria poonensis	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria protenta	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria pseudorostrata	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria ricini	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria rostellata	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria scorzonerae	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria sesami	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria solani	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria solani-nigri	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria steviae	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria subcylindrica	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria tagetica	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria tomatophila	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria tropica	Alternaria sect. porri	Alternaria
116	Alternaria cretica	Alternaria zinniae	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria cyphomandrae	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria danida	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria dauci	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria dichondrae	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria euphorbiicola	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria grandis	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria hawaiiensis	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria limicola	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria linicola	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria macrospora	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria multirostrata	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria nitrimali	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria passiflorae	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria poonensis	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria protenta	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria pseudorostrata	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria ricini	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria rostellata	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria scorzonerae	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria sesami	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria solani	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria solani-nigri	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria steviae	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria subcylindrica	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria tagetica	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria tomatophila	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria tropica	Alternaria sect. porri	Alternaria
116	Alternaria cucumerina	Alternaria zinniae	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria danida	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria dauci	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria dichondrae	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria euphorbiicola	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria grandis	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria hawaiiensis	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria limicola	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria linicola	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria macrospora	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria multirostrata	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria nitrimali	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria passiflorae	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria poonensis	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria protenta	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria pseudorostrata	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria ricini	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria rostellata	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria scorzonerae	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria sesami	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria solani	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria solani-nigri	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria steviae	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria subcylindrica	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria tagetica	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria tomatophila	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria tropica	Alternaria sect. porri	Alternaria
116	Alternaria cyphomandrae	Alternaria zinniae	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria dauci	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria dichondrae	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria euphorbiicola	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria grandis	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria hawaiiensis	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria limicola	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria linicola	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria macrospora	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria multirostrata	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria nitrimali	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria passiflorae	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria poonensis	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria protenta	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria pseudorostrata	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria ricini	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria rostellata	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria scorzonerae	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria sesami	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria solani	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria solani-nigri	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria steviae	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria subcylindrica	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria tagetica	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria tomatophila	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria tropica	Alternaria sect. porri	Alternaria
116	Alternaria danida	Alternaria zinniae	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria dichondrae	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria euphorbiicola	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria grandis	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria hawaiiensis	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria limicola	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria linicola	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria macrospora	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria multirostrata	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria nitrimali	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria passiflorae	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria poonensis	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria protenta	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria pseudorostrata	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria ricini	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria rostellata	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria scorzonerae	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria sesami	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria solani	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria solani-nigri	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria steviae	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria subcylindrica	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria tagetica	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria tomatophila	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria tropica	Alternaria sect. porri	Alternaria
116	Alternaria dauci	Alternaria zinniae	Alternaria sect. porri	Alternaria
116	Alternaria dichondrae	Alternaria euphorbiicola	Alternaria sect. porri	Alternaria
116	Alternaria dichondrae	Alternaria grandis	Alternaria sect. porri	Alternaria
116	Alternaria dichondrae	Alternaria hawaiiensis	Alternaria sect. porri	Alternaria
116	Alternaria dichondrae	Alternaria limicola	Alternaria sect. porri	Alternaria
116	Alternaria dichondrae	Alternaria linicola	Alternaria sect. porri	Alternaria
116	Alternaria dichondrae	Alternaria macrospora	Alternaria sect. porri	Alternaria
116	Alternaria dichondrae	Alternaria multirostrata	Alternaria sect. porri	Alternaria
116	Alternaria dichondrae	Alternaria nitrimali	Alternaria sect. porri	Alternaria
116	Alternaria dichondrae	Alternaria passiflorae	Alternaria sect. porri	Alternaria
